grant_id,mechanistic,clinical,research_tool,therapeutic,diagnostic,obs_ep,infrastructure,education
5R35GM151008-03,1,0,0,0,0,0,0,0
2R35GM136420-06,1,0,0,0,0,0,0,0
1R35GM158282-01,1,0,0,0,0,0,0,0
3R35GM124755-07S2,1,0,0,0,0,0,0,1
5T32GM152319-02,0,0,0,0,0,0,0,1
5T32GM145432-03,0,0,0,0,0,0,0,1
5R01GM109086-11,1,0,0,0,0,0,0,0
5T32GM141846-05,0,0,0,0,0,0,0,1
5R35GM118166-10,1,0,0,0,0,0,0,0
2T32GM131963-06A1,0,0,0,0,0,0,0,1
5R35GM119437-10,1,0,0,0,0,0,0,0
5T32GM137793-05,0,0,0,0,0,0,0,1
5R35GM151045-03,1,0,0,0,0,0,0,0
3R01GM141329-04S1,1,0,0,0,0,0,0,0
5T32GM145438-03,0,0,0,0,0,0,0,1
5T32GM095442-15,0,0,0,0,0,0,0,1
5R01GM072562-18,1,0,0,0,0,0,0,0
5T32GM152344-02,0,0,0,0,0,0,0,1
3R16GM145575-03S2,0,0,0,1,0,0,0,0
5T34GM149470-03,0,0,0,0,0,0,0,1
5T32GM141840-05,0,0,0,0,0,0,0,1
5R01GM148769-03,1,0,0,0,0,0,0,0
5R35GM142684-05,1,0,0,0,0,0,0,0
5R35GM154998-02,0,0,1,0,0,0,0,0
5F32GM154449-02,1,0,0,0,0,0,0,0
5R16GM154184-02,1,0,0,0,0,0,0,0
5R35GM131831-07,1,0,0,0,0,0,0,0
5RM1GM149406-03,1,0,0,0,0,0,0,0
5R35GM151255-03,0,0,0,1,0,0,0,0
5R35GM154838-02,1,0,0,0,0,0,0,0
5R01GM099490-14,1,0,0,0,0,0,0,0
5R35GM147558-04,1,0,0,0,0,0,0,0
5R35GM124868-09,0,0,1,0,0,0,0,0
5R35GM150584-03,0,0,1,0,0,0,0,0
5R01GM146373-04,1,0,0,0,0,0,0,0
5R35GM151165-03,1,0,0,0,0,0,0,0
5R01GM110240-09,0,0,1,0,0,0,0,0
5R01GM153806-02,1,0,0,0,0,0,0,0
5R01GM134207-07,1,0,0,0,0,0,0,0
5R24GM154192-02,0,0,0,0,0,0,1,0
5R35GM142638-05,0,0,0,0,1,0,0,0
5R35GM153235-02,1,0,0,0,0,0,0,0
5R01GM147960-04,1,0,0,0,0,0,0,0
5R35GM155432-02,1,0,0,0,0,0,0,0
5R01GM126297-07,1,0,0,0,0,0,0,0
5T32GM152354-02,0,0,0,0,0,0,0,1
5R35GM127075-07,1,0,0,0,0,0,0,0
5R01GM139949-05,0,0,1,0,0,0,0,0
5R35GM149322-03,0,0,1,0,0,0,0,0
5K08HL166958-02,1,0,0,0,0,0,0,0
2T32GM133332-06,0,0,0,0,0,0,0,1
1T32GM150407-01A1,0,0,0,0,0,0,0,1
5R35GM151137-03,0,0,0,0,0,0,0,0
5T32GM145470-04,0,0,0,0,0,0,0,1
1R41GM157757-01,0,0,1,0,0,0,0,0
1F31GM157874-01,1,0,0,0,0,0,0,0
1F31GM157953-01,0,0,1,0,0,0,0,0
5R35GM118026-10,1,0,0,0,0,0,0,0
5R35GM133421-07,1,0,0,0,0,0,0,0
5R35GM141832-05,1,0,0,0,0,0,0,0
5R35GM142836-05,1,0,0,0,0,0,0,0
5K99GM154140-02,1,0,0,0,0,0,0,0
3R01GM149780-02S1,1,0,0,0,0,0,0,0
1R41GM157947-01,0,0,1,0,0,0,0,0
5R35GM118069-10,1,0,0,0,0,0,0,0
5R16GM149383-03,0,0,0,1,0,0,0,0
5R35GM131913-07,0,0,0,1,0,0,0,0
5R35GM142441-06,0,0,1,0,0,0,0,0
5R35GM142829-05,1,0,0,0,0,0,0,0
5P30GM145423-04,0,0,0,0,0,0,1,0
5T32GM144233-04,0,0,0,0,0,0,0,1
5R35GM141461-05,1,0,0,0,0,0,0,0
5T32GM140951-05,0,0,0,0,0,0,0,1
5R35GM145352-04,1,0,0,0,0,0,0,0
2R35GM136348-06,1,0,0,0,0,0,0,0
5R35GM122523-09,1,0,0,0,0,0,0,0
2R35GM133775-06,1,0,0,0,0,0,0,0
5R01GM058839-27,1,0,0,0,0,0,0,0
5R35GM140947-05,1,0,0,0,0,0,0,0
5R35GM151131-03,0,0,1,0,0,0,0,0
5R35GM151107-03,0,0,0,0,0,1,0,0
5R01GM151072-03,1,0,0,0,0,0,0,0
5R01GM146224-03,1,0,0,0,0,0,0,0
5R16GM145482-04,0,0,0,0,0,1,0,0
5R35GM122497-09,1,0,0,0,0,0,0,0
5T34GM141986-05,0,0,0,0,0,0,0,1
5R35GM149287-03,1,0,0,0,0,0,0,0
2R35GM136656-06,1,0,0,0,0,0,0,0
1R35GM158244-01,1,0,0,0,0,0,0,0
1R35GM158434-01,1,0,0,0,0,0,0,0
1R35GM158160-01,0,0,1,0,0,0,0,0
1R35GM158404-01,1,0,0,0,0,0,0,0
5T32GM145767-02,0,0,0,0,0,0,0,1
5T32GM148377-03,0,0,0,0,0,0,0,1
5R01GM062987-20,1,0,0,0,0,0,0,0
5R35GM150795-03,0,0,0,0,0,0,0,0
5R35GM151048-03,1,0,0,0,0,0,0,0
5T32GM148739-03,0,0,0,0,0,0,0,1
3R35GM142898-04S1,0,0,1,0,0,0,0,0
5R35GM142786-05,1,0,0,0,0,0,0,0
5R35GM144114-04,1,0,0,0,0,0,0,0
5T32GM008450-32,0,0,0,0,0,0,0,1
5R25GM154009-02,0,0,0,0,0,0,0,1
5R16GM145585-04,0,1,0,0,0,1,0,0
5R35GM145261-04,1,0,0,0,0,0,0,0
5R35GM146896-04,1,0,0,0,0,0,0,0
5R35GM142898-05,0,0,1,0,0,0,0,0
5T32GM008425-33,0,0,0,0,0,0,0,1
5R01GM102491-13,1,0,0,0,0,0,0,0
1T32GM158814-01,0,0,0,0,0,0,0,1
5R01GM143539-05,1,0,0,0,0,0,0,0
5R35GM154803-02,1,0,0,0,0,0,0,0
5R35GM147416-04,1,0,0,0,0,0,0,0
5R01GM144579-04,1,0,0,0,0,0,0,0
5R01GM145842-04,0,0,1,0,0,0,0,0
5R35GM122532-09,0,0,1,0,0,0,0,0
5R35GM122492-09,1,0,0,0,0,0,0,0
5R35GM119694-10,1,0,0,0,0,0,0,0
5R35GM143030-05,1,0,0,0,0,0,0,0
5T32GM137868-05,0,0,0,0,0,0,0,1
5R35GM153360-02,1,0,0,0,0,0,0,0
5R01GM035370-40,1,0,0,0,0,0,0,0
5R35GM155085-02,1,0,0,0,0,0,0,0
5R35GM147408-04,0,0,1,0,0,0,0,0
5R35GM148260-03,1,0,0,0,0,0,0,0
5R01GM131004-07,1,0,0,0,0,0,0,0
5R35GM150936-03,1,0,0,0,0,0,0,0
5R35GM139609-05,0,0,1,0,0,0,0,0
5T32GM008478-33,0,0,0,0,0,0,0,1
5R35GM147579-05,0,0,1,0,0,0,0,0
5R35GM154991-02,1,0,0,0,0,0,0,0
5R01GM155563-02,0,0,0,1,0,0,0,0
5R01GM132765-06,1,0,0,0,0,0,0,0
5R35GM146949-04,1,0,0,0,0,0,0,0
5R01GM153028-02,0,0,0,0,0,1,0,0
5R35GM127006-08,1,0,0,0,0,0,0,0
5R35GM131767-07,1,0,0,0,0,0,0,0
5R25GM142036-05,0,0,0,0,0,0,0,1
5R16GM146706-04,1,0,0,0,0,0,0,0
5P41GM108538-10,0,0,1,0,0,0,0,0
5R35GM153456-02,1,0,0,0,0,0,0,0
5R01GM119128-08,1,0,0,0,0,0,0,0
5R35GM152043-02,0,0,1,0,0,0,0,0
5R24GM154042-02,0,0,0,0,0,0,1,0
5R24GM154185-02,0,0,0,0,0,0,1,0
2T32GM135083-06,0,0,0,0,0,0,0,1
5R01GM155404-02,1,0,0,0,0,0,0,0
5R01GM152982-02,1,0,0,0,0,0,0,0
4R44GM156157-02,0,0,0,0,0,0,0,0
2T32GM065085-21,0,0,0,0,0,0,0,1
2T32GM135060-06,0,0,0,0,0,0,0,1
1R35GM156739-01,1,0,0,0,0,0,0,0
2T32GM007546-49,0,0,0,0,0,0,0,1
1R35GM157073-01,1,0,0,0,0,0,0,0
5P20GM139763-05,0,0,0,0,0,0,1,0
1R35GM156863-01,1,0,0,0,0,0,0,0
2R35GM133600-06,1,0,0,0,0,0,0,0
1R35GM157099-01,0,0,1,0,0,0,0,0
1R01GM157477-01,0,0,1,0,0,0,0,0
5R01GM143138-04,1,0,0,0,0,0,0,0
5P20GM139745-05,0,0,0,0,0,0,1,0
5R35GM142595-05,1,0,0,0,0,0,0,0
5R35GM127094-08,1,0,0,0,0,0,0,0
5R16GM149412-03,0,0,0,1,0,0,0,0
5P20GM148302-03,0,0,0,0,0,0,1,0
5R01GM149799-03,0,0,0,1,0,0,0,0
5R35GM153204-02,1,0,0,0,0,0,0,0
5R00GM138920-05,1,0,0,0,0,0,0,0
5R01GM147026-03,1,0,0,0,0,0,0,0
3R35GM149351-02S1,1,0,0,0,0,0,0,0
5R35GM122596-09,0,0,1,0,0,0,0,0
5R35GM122517-08,0,0,1,0,0,0,0,0
5R01GM062344-24,1,0,0,0,0,0,0,0
5T32GM149818-03,0,0,0,0,0,0,0,1
5R35GM153273-02,1,0,0,0,0,0,0,0
5R16GM145581-04,0,0,0,1,0,0,0,0
5P41GM139687-05,0,0,1,0,0,0,1,0
5R35GM118080-10,1,0,0,0,0,0,0,0
5R35GM122550-08,1,0,0,0,0,0,0,0
5R35GM119525-09,1,0,0,0,0,0,0,0
2R44GM149009-02,0,0,0,1,0,0,0,0
5R35GM150892-03,1,0,0,0,0,0,0,0
5R16GM153691-02,1,0,0,0,0,0,0,0
1F31GM157766-01,1,0,0,0,0,0,0,0
5R35GM147697-04,0,0,1,0,0,0,0,0
5R35GM122525-09,0,0,1,0,0,0,0,0
5R35GM141908-05,1,0,0,0,0,0,0,0
5R01HL168474-03,0,1,0,0,0,1,0,0
1F31GM157882-01,1,0,0,0,0,0,0,0
1F31GM157915-01,1,0,0,0,0,0,0,0
5R35GM122473-09,0,0,1,0,0,0,0,0
5R01GM118509-09,1,0,0,0,0,0,0,0
5R35GM141885-05,1,0,0,0,0,0,0,0
5R01GM143357-04,1,0,0,0,0,0,0,0
5R35GM118092-10,1,0,0,0,0,0,0,0
5R35GM127103-08,1,0,0,0,0,0,0,0
5R01GM146010-04,1,0,0,0,0,0,0,0
5R01GM144731-04,0,0,1,0,0,0,0,0
5R35GM152382-02,1,0,0,0,0,0,0,0
5R35GM140900-05,1,0,0,0,0,0,0,0
5R01GM145623-04,1,0,0,0,0,0,0,0
5R35GM146957-04,0,0,1,0,0,0,0,0
5R16GM145561-04,1,0,0,0,0,0,0,0
5R44GM153078-02,0,0,1,0,0,0,0,0
5R35GM143060-05,0,0,1,0,0,0,0,0
5R24GM141254-05,0,0,1,0,0,0,0,0
5R01GM145737-04,1,0,0,0,0,0,0,0
5R35GM139482-05,0,0,1,0,0,0,0,0
5R01GM150878-03,1,0,0,0,0,0,0,0
5R01GM146803-04,1,0,0,0,0,0,0,0
5R35GM151171-03,0,0,1,0,0,0,0,0
5R35GM141964-05,1,0,0,0,0,0,0,0
5R35GM148284-03,1,0,0,0,0,0,0,0
5R35GM151123-03,1,0,0,0,0,0,0,0
5R35GM150462-03,1,0,0,0,0,0,0,0
2R35GM136426-06,1,0,0,0,0,0,0,0
5R01GM149674-03,0,0,1,0,0,0,0,0
2R35GM131909-06,1,0,0,0,0,0,0,0
5F32GM149162-03,0,0,1,0,0,0,0,0
5R35GM141598-05,0,0,1,0,0,0,0,0
5R01GM146462-04,0,0,1,0,0,0,0,0
5R35GM142783-05,0,0,0,0,0,0,0,0
5R35GM152084-02,0,0,1,0,0,0,0,0
2R35GM136370-06,1,0,0,0,0,0,0,0
1R35GM158189-01,1,0,0,0,0,0,0,0
1R35GM158188-01,0,0,1,0,0,0,0,0
5T32GM145445-03,0,0,0,0,0,0,0,1
5T34GM149511-03,0,0,0,0,0,0,0,1
5R35GM150843-03,1,0,0,0,0,0,0,0
3R01GM126228-06S1,0,0,1,0,0,0,0,0
5R35GM153298-02,1,0,0,0,0,0,0,0
2T32GM132498-06,0,0,0,0,0,0,0,1
5R35GM142395-05,1,0,0,0,0,0,0,0
3R16GM146705-03S1,0,0,0,1,0,0,0,0
5R35GM131827-07,1,0,0,0,0,0,0,0
5R35GM146664-04,1,0,0,0,0,0,0,0
5P20GM152301-02-7892,0,0,0,1,0,0,0,0
5R35GM146979-04,1,0,0,0,0,0,0,0
5R35GM146784-04,1,0,0,0,0,0,0,0
5T32GM121318-08,0,0,0,0,0,0,0,1
5R35GM142504-05,1,0,0,0,0,0,0,0
5T32GM136631-05,0,0,0,0,0,0,0,1
5R35GM146711-04,1,0,0,0,0,0,0,0
5R35GM142495-05,0,0,1,0,0,0,0,0
5R01GM146097-03,0,0,0,0,0,0,0,0
5R01GM121534-08,1,0,0,0,0,0,0,0
5R01GM143493-04,1,0,0,0,0,0,0,0
5R35GM147441-05,0,0,1,0,0,0,0,0
5R35GM150987-03,1,0,0,0,0,0,0,0
5R35GM153434-02,0,0,1,0,0,0,0,0
5R35GM118112-10,1,0,0,0,0,0,0,0
5R35GM147126-04,1,0,0,0,0,0,0,0
5R35GM150893-03,1,0,0,0,0,0,0,0
5R01GM144608-04,1,0,0,0,0,0,0,0
5R35GM155045-02,1,0,0,0,0,0,0,0
5R35GM153259-02,1,0,0,0,0,0,0,0
5R35GM118335-10,1,0,0,0,0,0,0,0
5R35GM142945-05,0,0,1,0,0,0,0,0
5R35GM142902-05,1,0,0,0,0,0,0,0
5R00GM143482-04,1,0,0,0,0,0,0,0
5R35GM155057-02,1,0,0,0,0,0,0,0
5R35GM141939-05,0,0,1,0,0,0,0,0
5R35GM149279-03,1,0,0,0,0,0,0,0
5R35GM131714-07,1,0,0,0,0,0,0,0
5R35GM149348-03,0,0,0,1,0,0,0,0
5R35GM155208-02,1,0,0,0,0,0,0,0
5R35GM142892-05,1,0,0,0,0,0,0,0
5R35GM154778-02,1,0,0,0,0,0,0,0
5R35GM142773-05,1,0,0,0,0,0,0,0
5R35GM150608-03,0,0,0,1,0,0,0,0
5R35GM155051-02,0,0,1,0,0,0,0,0
5R35GM154624-02,1,0,0,0,0,0,0,0
5R01GM151775-02,1,0,0,0,0,0,0,0
5R35GM138225-05,0,0,0,1,0,0,0,0
5R01GM147135-05,0,0,1,0,0,0,0,0
5R35GM155429-02,1,0,0,0,0,0,0,0
5R35GM155235-02,0,0,0,0,0,0,0,0
5R35GM133504-07,1,0,0,0,0,0,0,0
5R35GM127044-07,1,0,0,0,0,0,0,0
5T32GM141602-04,0,0,0,0,0,0,0,1
5T32GM144926-03,0,0,0,0,0,0,0,1
5K99GM152794-02,1,0,0,0,0,0,0,0
3R35GM118097-09S3,1,0,0,0,0,0,0,0
1R35GM156387-01,1,0,0,0,0,0,0,0
1R35GM156744-01,1,0,0,0,0,0,0,0
1R01GM156837-01,1,0,0,0,0,0,0,0
5R35GM149246-03,0,0,1,0,0,0,0,0
1R35GM157100-01,0,0,0,1,0,0,0,0
5T32GM149444-03,0,0,0,0,0,0,0,1
5P20GM144230-04,0,0,0,0,0,0,1,0
5R35GM126974-07,1,0,0,0,0,0,0,0
5R35GM126964-08,1,0,0,0,0,0,0,0
5R16GM149379-03,1,0,0,0,0,0,0,0
5R24GM141194-05,0,0,0,0,0,0,1,0
5S06GM142120-04,0,0,0,0,0,0,0,1
5R35GM133471-07,0,0,1,0,0,0,0,0
5R35GM147179-04,1,0,0,0,0,0,0,0
5R01GM143749-04,1,0,0,0,0,0,0,0
5R35GM149305-03,1,0,0,0,0,0,0,0
5R35GM148338-03,0,0,1,0,0,0,0,0
5R35GM153322-02,0,0,1,0,0,0,0,0
1F32GM154442-01A1,0,0,0,0,0,0,0,0
5R35GM142738-05,0,0,1,0,0,0,0,0
5R01GM149915-03,1,0,0,0,0,0,0,0
2R01GM117155-11,1,0,0,0,0,0,0,0
5R35GM118039-10,0,0,1,0,0,0,0,0
5R35GM150963-03,0,0,1,0,0,0,0,0
5R35GM127087-08,1,0,0,0,0,0,0,0
5SC1GM144021-04,1,0,0,0,0,0,0,0
2R01GM137139-05A1,0,0,1,0,0,0,0,0
5R01GM141313-05,1,0,0,0,0,0,0,0
5R35GM118127-10,1,0,0,0,0,0,0,0
5R35GM149293-03,1,0,0,0,0,0,0,0
5R35GM145239-04,0,0,1,0,0,0,0,0
5R35GM126966-08,1,0,0,0,0,0,0,0
5R01GM111917-12,1,0,0,0,0,0,0,0
5R35GM131707-07,1,0,0,0,0,0,0,0
5R35GM149528-03,1,0,0,0,0,0,0,0
5R35GM118130-10,1,0,0,0,0,0,0,0
5R35GM148135-03,1,0,0,0,0,0,0,0
5R35GM145374-04,1,0,0,0,0,0,0,0
5R35GM150845-03,0,0,1,0,0,0,0,0
5R35GM122552-09,0,0,1,0,0,0,0,0
3R35GM118027-09S2,1,0,0,0,0,0,0,0
5R35GM122606-09,0,0,1,0,0,0,0,0
5R35GM119502-10,1,0,0,0,0,0,0,0
5R01GM019559-52,1,0,0,0,0,0,0,0
5R35GM142849-05,1,0,0,0,0,0,0,0
5R35GM122543-08,1,0,0,0,0,0,0,0
5R37GM071747-21,1,0,0,0,0,0,0,0
5R35GM146860-04,1,0,0,0,0,0,0,0
5R35GM150695-03,0,0,0,0,1,0,0,0
5R35GM118161-10,1,0,0,0,0,0,0,0
5R35GM141457-06,0,0,0,0,0,0,0,0
5R16GM145552-04,1,0,0,0,0,0,0,0
5R01GM085319-16,1,0,1,0,0,0,0,0
5R35GM124836-08,1,0,0,0,0,0,0,0
5R44GM150323-03,0,0,1,0,0,0,0,0
2R35GM136265-06,1,0,0,0,0,0,0,0
2R35GM133359-06,1,0,0,0,0,0,0,0
1T32GM154667-01,0,0,0,0,0,0,0,1
2R35GM136323-08,1,0,0,0,0,0,0,0
1R35GM156409-01,1,0,0,0,0,0,0,0
2R35GM133433-06,1,0,0,0,0,0,0,0
2R35GM133708-06,0,0,0,0,0,0,0,0
1R35GM156183-01,1,0,0,0,0,0,0,0
5P41GM136463-05-7773,0,0,0,0,0,0,1,0
5R01GM151410-03,1,0,0,0,0,0,0,0
5P30GM145498-04-6651,0,0,0,0,0,0,1,0
5P20GM139769-05-6423,0,0,0,0,0,0,1,0
5P20GM139769-05-6430,0,0,1,0,0,0,0,0
5P41GM136463-05-7771,0,0,1,0,0,0,0,0
5P20GM152335-02-8019,0,0,0,0,0,0,1,0
5P20GM152326-02-8103,0,0,0,0,0,0,1,0
1P20GM156713-01-8250,0,0,0,0,0,0,0,0
1P20GM156711-01-8290,0,0,0,0,0,0,1,0
1P20GM156711-01-8295,1,0,0,0,0,0,0,0
5P20GM144641-04-9386,0,0,0,0,0,1,0,0
5R35GM145336-04,1,0,0,0,0,0,0,0
5P20GM134974-05-8243,0,0,0,0,0,0,1,0
5P20GM148302-03-8252,1,0,0,0,0,0,0,0
5P20GM134969-05-8583,0,0,0,0,0,0,1,0
5R35GM149216-03,1,0,0,0,0,0,0,0
5P20GM148321-03-8645,0,0,0,0,0,0,1,0
5P41GM108538-10-5942,0,0,0,0,0,0,1,0
5P41GM108538-10-5944,0,0,1,0,0,0,0,0
1T32GM156676-01,0,0,0,0,0,0,0,1
2P30GM133894-06-7848,0,0,0,0,0,0,1,0
5P20GM152326-02-8108,1,0,0,0,0,0,0,0
1P20GM156674-01-8059,0,0,0,0,0,0,1,0
5P20GM139745-05-9349,0,1,0,0,0,0,0,0
5P20GM144269-04-8704,0,0,0,0,0,0,1,0
5P20GM144230-04-8340,0,0,0,0,0,0,1,0
5P20GM134969-05-8584,0,0,0,0,0,0,1,0
5P20GM134969-05-8587,0,0,0,0,0,1,0,0
5P20GM103451-25-9388,0,0,0,0,0,0,1,0
5S06GM142120-04-8334,0,1,0,0,0,0,0,0
5P20GM148321-03-8644,0,0,0,0,0,0,1,0
5P20GM144265-03-8459,1,0,0,0,0,0,0,0
1T32GM154638-01,0,0,0,0,0,0,0,1
5P30GM145423-04-6536,0,0,0,0,0,0,1,0
5P20GM103418-25-9203,0,0,0,0,0,0,1,0
5P30GM154608-02-6338,0,0,0,0,0,0,1,0
5P41GM108538-10-5945,0,0,1,0,0,0,0,0
5P30GM154497-02-5441,0,0,0,0,0,0,1,0
5P30GM145500-03-5834,0,0,0,0,0,0,1,0
5R01GM141339-04,1,0,0,0,0,0,0,0
5T32GM148331-02,0,0,0,0,0,0,0,1
5P30GM154632-02-7125,0,0,0,0,0,0,1,0
5P30GM145500-03-5835,0,0,0,0,0,0,1,0
2R01GM133172-05,1,0,0,0,0,0,0,0
5R00GM132496-04,1,0,0,0,0,0,0,0
2R35GM134842-06,1,0,0,0,0,0,0,0
5R35GM149351-03,1,0,0,0,0,0,0,0
5R16GM149496-03,0,0,0,0,1,0,0,0
2P30GM133894-06,0,0,0,0,0,0,1,0
2R35GM133499-06,1,0,0,0,0,0,0,0
1R35GM156236-01,1,0,0,0,0,0,0,0
1R35GM156391-01,1,0,0,0,0,0,0,0
1R35GM156385-01,1,0,0,0,0,0,0,0
2R35GM133762-06,1,0,0,0,0,0,0,0
1R35GM156484-01,1,0,0,0,0,0,0,0
1R35GM156573-01,1,0,0,0,0,0,0,0
5F30GM149139-02,0,0,0,1,0,0,0,0
5R01GM149646-03,1,0,0,0,0,0,0,0
5R25GM142019-05,0,0,0,0,0,0,0,0
5R35GM149572-03,1,0,0,0,0,0,0,0
5P20GM152304-02,0,0,0,0,0,0,1,0
5R35GM153250-02,1,0,0,0,0,0,0,0
5R16GM153660-02,0,0,0,1,0,0,0,0
5R16GM145387-04,1,0,0,0,0,0,0,0
5R33GM146159-04,0,0,0,0,0,0,0,0
3R35GM145374-03S2,1,0,0,0,0,0,0,0
5R35GM127064-07,1,0,0,0,0,0,0,0
5R35GM151097-03,1,0,0,0,0,0,0,0
5R35GM153336-02,1,0,0,0,0,0,0,0
5R01GM058460-24,1,0,0,0,0,0,0,0
5P20GM148321-03,0,0,0,0,0,0,1,0
5R35GM147424-04,0,0,0,1,0,0,0,0
5K08GM153069-02,0,0,0,0,0,0,0,0
1F31GM157952-01,1,0,0,0,0,0,0,0
5R35GM149323-03,0,0,1,0,0,0,0,0
1R13GM157901-01,0,0,0,0,0,0,1,0
5R35GM144100-04,1,0,0,0,0,0,0,0
5R35GM146740-04,0,0,0,1,0,0,0,0
5R01GM147211-03,1,0,0,0,0,0,0,0
5R35GM149329-03,1,0,0,0,0,0,0,0
5T32GM150536-03,0,0,0,0,0,0,0,1
5R37GM058822-26,1,0,0,0,0,0,0,0
5R35GM147554-04,1,0,0,0,0,0,0,0
5R35GM142882-05,1,0,0,0,0,0,0,0
5T32GM144636-04,0,0,0,0,0,0,0,1
5T32GM086308-14,0,0,0,0,0,0,0,1
5R35GM133602-07,0,0,0,0,0,0,0,0
5R35GM142851-05,1,0,0,0,0,0,0,0
5R01GM145918-04,1,0,0,0,0,0,0,0
5R35GM119426-10,0,0,0,1,0,0,0,0
5R35GM153290-02,0,0,1,0,0,0,0,0
1R35GM158181-01,0,0,1,0,0,0,0,0
5R01GM125939-08,0,0,1,0,0,0,0,0
5R16GM145531-04,1,0,0,0,0,0,0,0
3R35GM128822-06S1,1,0,0,0,0,0,0,0
5R35GM146813-04,1,0,0,0,0,0,0,0
5R35GM146852-04,0,0,1,0,0,0,0,0
5R01GM147332-03,1,0,0,0,0,0,0,0
5R35GM147473-04,0,0,0,1,0,0,0,0
5R35GM151038-04,0,0,0,0,0,1,0,0
5R35GM146865-04,0,0,0,0,0,0,0,0
5R44GM154507-02,0,0,1,0,0,0,0,0
5R01GM142024-05,1,0,0,0,0,0,0,0
5R01GM148662-03,1,0,0,0,0,0,0,0
5R35GM152083-02,1,0,0,0,0,0,0,0
5R35GM155126-02,0,0,1,0,0,0,0,0
5R35GM155169-02,1,0,0,0,0,0,0,0
5R35GM155096-02,1,0,0,0,0,0,0,0
5R35GM153737-02,1,0,0,0,0,0,0,0
5R35GM142899-05,1,0,0,0,0,0,0,0
5R35GM152031-02,1,0,0,0,0,0,0,0
5R35GM154966-02,1,0,0,0,0,0,0,0
5R01GM094231-15,0,0,1,0,0,0,0,0
3R01GM058921-24S1,1,0,0,0,0,0,0,0
5R01GM143773-04,1,0,0,0,0,0,0,0
5R01GM155397-02,0,0,1,0,0,0,0,0
5T32GM135028-05,0,0,0,0,0,0,0,1
5R01GM032543-41,1,0,0,0,0,0,0,0
3R35GM149329-02S3,1,0,0,0,0,0,0,0
4R00GM146112-03,1,0,0,0,0,0,0,0
3R43GM157920-01S1,0,0,1,0,0,0,0,0
3U24GM139174-05S2,0,0,0,0,0,0,1,0
4R00GM148720-03,1,0,0,0,0,0,0,0
3R44GM154515-02S1,0,0,1,0,0,0,0,0
1R35GM156171-01,1,0,0,0,0,0,0,0
3R15GM149587-01S1,1,0,0,0,0,0,0,0
2R35GM134865-06,1,0,0,0,0,0,0,0
1R35GM156410-01,1,0,0,0,0,0,0,0
1R35GM156335-01,1,0,0,0,0,0,0,0
1R35GM156765-01,1,0,0,0,0,0,0,0
5R35GM151951-02,0,0,1,0,0,0,0,0
1T32GM156669-01,0,0,0,0,0,0,0,1
1R35GM156806-01,1,0,0,0,0,0,0,0
5T32GM132037-07,0,0,0,0,0,0,0,1
5F32GM149123-03,0,0,1,0,0,0,0,0
5R35GM149244-03,0,0,1,0,0,0,0,0
5R01GM127571-07,1,0,0,0,0,0,0,0
5R35GM148203-03,0,0,1,0,0,0,0,0
5R35GM141891-05,0,0,1,0,0,0,0,0
5R16GM153522-02,0,0,0,1,0,0,0,0
5R35GM131921-07,1,0,0,0,0,0,0,0
5R35GM153424-02,1,0,0,0,0,0,0,0
5R35GM145359-04,1,0,0,0,0,0,0,0
5R35GM149336-03,1,0,0,0,0,0,0,0
3R35GM147020-03S1,1,0,0,0,0,0,0,0
5T32GM148383-03,0,0,0,0,0,0,0,1
5R16GM145488-04,0,0,0,1,0,0,0,0
5R35GM145266-04,1,0,0,0,0,0,0,0
5R35GM122485-09,1,0,0,0,0,0,0,0
5R01GM148881-03,1,0,0,0,0,0,0,0
5R16GM149428-02,0,0,0,1,0,0,0,0
5R16GM145429-04,1,0,0,0,0,0,0,0
5R35GM141927-05,0,0,0,1,0,0,0,0
5R16GM153629-02,0,0,1,0,0,0,0,0
5R35GM153309-02,1,0,0,0,0,0,0,0
5R35GM122471-10,1,0,0,0,0,0,0,0
3R35GM153204-01S1,1,0,0,0,0,0,0,0
1R41GM157863-01,0,0,0,1,0,0,0,0
1F31GM155958-01A1,1,0,0,0,0,0,0,0
5R01GM145642-04,1,0,0,0,0,0,0,0
5R35GM131908-07,1,0,0,0,0,0,0,0
5R35GM122569-09,1,0,0,0,0,0,0,0
5R01GM139245-07,0,0,1,0,0,0,0,0
5R35GM149302-03,1,0,0,0,0,0,0,0
5R35GM126930-08,1,0,0,0,0,0,0,0
5R35GM131919-07,1,0,0,0,0,0,0,0
5R01GM144379-03,1,0,0,0,0,0,0,0
5R01GM147628-03,1,0,0,0,0,0,0,0
5R35GM118160-10,1,0,0,0,0,0,0,0
5R35GM149262-03,1,0,0,0,0,0,0,0
5R35GM150797-03,1,0,0,0,0,0,0,0
5R35GM148182-03,0,0,0,1,0,0,0,0
5R35GM150763-03,1,0,0,0,0,0,0,0
5R35GM139556-05,1,0,0,0,0,0,0,0
5R35GM145296-04,1,0,0,0,0,0,0,0
5R35GM127030-08,0,0,1,0,0,0,0,0
5R01GM131079-07,0,0,1,0,0,0,0,0
5R35GM139607-05,1,0,0,0,0,0,0,0
5R35GM148134-03,1,0,0,0,0,0,0,0
5R01GM147367-03,0,0,1,0,0,0,1,0
5R35GM146722-04,1,0,0,0,0,0,0,0
2R35GM131727-06,1,0,0,0,0,0,0,0
1R35GM158052-01,0,0,1,0,0,0,0,0
